pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim,ra,dec,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2
TOI-2236 b,TOI-2236,1,1,1,Transit,Published Confirmed,0,3.53159020000,0.00000260000,-0.00000260000,0,0.0500900000,0.0008000000,-0.0008200000,0,14.36991326,0.35868738,-0.34747840,0,502.16888306,127.13136280,-123.95307873,0,Mass,0.930000,0.250000,-0.240000,0,0.000000,0.048000,-0.052000,0,1356.0000,62.0000,-65.0000,0,1688.00,19.00,-21.00,0,83.58000,0.26000,-0.25000,0,6248.00,72.00,-77.00,0,1.573000,0.033000,-0.033000,0,1.343000,0.066000,-0.065000,0,0.1190,0.0810,-0.0780,0,[Fe/H],0.53275,0.01747,-0.02355,0,4.172000,0.024000,-0.024000,0,0.486000,0.034000,-0.031000,0,20.1660113,-86.9799650,12.1520000,0.2200000,-0.2200000,11.6000000,0.0150000,-0.0150000,11.2905000,0.0003160,-0.0003160,10.8673000,0.0060000,-0.0060000
TOI-2346 b,TOI-2346,1,1,1,Transit,Published Confirmed,0,3.33120290000,0.00000240000,-0.00000240000,0,0.0473000000,0.0008600000,-0.0009400000,0,16.11851425,0.48198617,-0.45956821,0,394.10722468,69.92224954,-69.92224954,0,Mass,0.520000,0.100000,-0.100000,0,0.086000,,,1,1360.0000,160.0000,-130.0000,0,1689.00,47.00,-42.00,0,89.01000,0.69000,-0.92000,0,6480.00,200.00,-180.00,0,1.380000,0.027000,-0.026000,0,1.271000,0.070000,-0.074000,0,-0.0300,0.0480,-0.0560,0,[Fe/H],0.48144,0.05763,-0.05331,0,4.265000,0.014000,-0.022000,0,0.689000,0.020000,-0.041000,0,88.0929073,-13.3724686,12.8060000,0.4470000,-0.4470000,12.3660000,0.0310000,-0.0310000,11.9242000,0.0002750,-0.0002750,11.5584000,0.0172000,-0.0172000
TOI-2364 b,TOI-2364,1,1,1,Transit,Published Confirmed,0,4.01975170000,0.00000430000,-0.00000430000,0,0.0487100000,0.0006900000,-0.0007900000,0,8.60849718,0.25780656,-0.20176165,0,71.51139158,13.66662150,-15.57359194,0,Mass,0.610000,0.130000,-0.140000,0,0.000000,,,0,237.0000,15.0000,-12.0000,0,1091.00,17.00,-14.00,0,88.98000,0.62000,-0.54000,0,5306.00,76.00,-68.00,0,0.886000,0.021000,-0.017000,0,0.954000,0.041000,-0.046000,0,0.3440,0.0850,-0.0850,0,[Fe/H],-0.25181,0.02779,-0.02146,0,4.524000,0.018000,-0.029000,0,1.940000,0.110000,-0.160000,0,89.1300265,-5.0120298,13.1430000,0.0210000,-0.0210000,12.2340000,0.0570000,-0.0570000,12.0921000,0.0006000,-0.0006000,11.5521000,0.0063000,-0.0063000
TOI-2382 b,TOI-2382,1,1,1,Transit,Published Confirmed,0,4.66120610000,0.00000320000,-0.00000320000,0,0.0590000000,0.0010000000,-0.0010000000,0,12.25141591,0.85188253,-0.57165802,0,235.19302118,79.45710175,-79.45710175,0,Mass,0.680000,0.280000,-0.260000,0,0.180000,,,1,689.0000,30.0000,-27.0000,0,1426.00,15.00,-14.00,0,84.11000,0.24000,-0.28000,0,6033.00,81.00,-83.00,0,1.417000,0.041000,-0.038000,0,1.260000,0.064000,-0.065000,0,0.2490,0.0730,-0.0740,0,[Fe/H],0.37967,0.01250,-0.01269,0,4.235000,0.033000,-0.036000,0,0.624000,0.064000,-0.062000,0,356.3751852,-16.1141240,12.7420000,0.3570000,-0.3570000,11.8140000,0.0280000,-0.0280000,11.8534000,0.0003550,-0.0003550,11.4408000,0.0062000,-0.0062000
TOI-2421 b,TOI-2421,1,1,1,Transit,Published Confirmed,0,4.34740320000,0.00000790000,-0.00000780000,0,0.0543000000,0.0021000000,-0.0010000000,0,10.36830715,0.39231432,-0.38110534,0,105.83685953,25.10844415,-25.10844415,0,Mass,0.520000,0.150000,-0.130000,0,0.000000,0.048000,-0.052000,0,923.6000,47.8000,-64.7000,0,1534.00,20.00,-28.00,0,86.49000,1.30000,-0.76000,0,5607.00,68.00,-68.00,0,1.750000,0.051000,-0.049000,0,1.131000,0.130000,-0.064000,0,0.1900,0.0830,-0.0850,0,[Fe/H],0.43600,0.01486,-0.01473,0,4.005000,0.059000,-0.037000,0,0.297000,0.048000,-0.031000,0,33.1540208,-35.3909182,12.0200000,0.1410000,-0.1410000,11.4190000,0.0100000,-0.0100000,11.1554000,0.0005290,-0.0005290,10.6918000,0.0060000,-0.0060000
TOI-2567 b,TOI-2567,1,1,1,Transit,Published Confirmed,0,5.98394400000,0.00001300000,-0.00001300000,0,0.0672000000,0.0024000000,-0.0012000000,0,10.92875618,0.34747840,-0.32506044,0,63.88350981,10.80616584,-9.85268062,0,Mass,0.269000,0.052000,-0.051000,0,0.000000,0.048000,-0.052000,0,558.0000,31.0000,-30.0000,0,1352.00,18.00,-19.00,0,88.30000,1.10000,-0.82000,0,5611.00,62.00,-65.00,0,1.686000,0.043000,-0.044000,0,1.130000,0.130000,-0.059000,0,0.2410,0.0780,-0.0790,0,[Fe/H],0.40483,0.01841,-0.01923,0,4.044000,0.036000,-0.037000,0,0.340000,0.030000,-0.036000,0,288.4656683,66.3479375,14.2960000,0.0650000,-0.0650000,12.3000000,0.0460000,-0.0460000,12.2213000,0.0002810,-0.0002810,11.7489000,0.0078000,-0.0078000
TOI-257 b,TOI-257,1,1,1,Transit,Published Confirmed,0,18.38818000000,0.00085000000,-0.00084000000,0,0.1528000000,0.0016000000,-0.0017000000,0,7.16253867,0.14571675,-0.14571675,0,43.86032017,7.31005336,-7.31005336,0,Mass,0.650000,0.120000,-0.110000,0,0.000000,,,0,186.0000,14.0000,-12.0000,0,1027.00,18.00,-18.00,0,87.91000,0.11000,-0.10000,0,6095.00,89.00,-89.00,0,1.867000,0.033000,-0.032000,0,1.407000,0.045000,-0.046000,0,0.1750,0.0990,-0.0980,0,[Fe/H],0.63649,0.02909,-0.02903,0,4.044000,0.021000,-0.021000,0,0.305000,0.019000,-0.018000,0,47.5172608,-50.8322632,8.1590000,0.0240000,-0.0240000,7.5700000,0.0300000,-0.0300000,7.4165300,0.0002960,-0.0002960,7.0286000,0.0060000,-0.0060000
TOI-2570 b,TOI-2570,1,1,1,Transit,Published Confirmed,0,2.98876150000,0.00000220000,-0.00000220000,0,0.0414500000,0.0008100000,-0.0008600000,0,13.64132951,0.39231432,-0.38110534,0,260.61929374,20.02318964,-20.65884645,0,Mass,0.563000,0.069000,-0.063000,0,0.000000,0.048000,-0.052000,0,699.0000,48.0000,-44.0000,0,1431.00,24.00,-23.00,0,87.73000,0.75000,-0.57000,0,5771.00,89.00,-87.00,0,1.095000,0.026000,-0.025000,0,1.063000,0.063000,-0.065000,0,0.1910,0.0830,-0.0830,0,[Fe/H],0.07882,0.03008,-0.02960,0,4.385000,0.030000,-0.031000,0,1.138000,0.100000,-0.091000,0,87.1880397,32.0840435,13.3660000,0.0350000,-0.0350000,12.5690000,0.0570000,-0.0570000,12.4599000,0.0002390,-0.0002390,11.9775000,0.0061000,-0.0061000
TOI-2641 b,TOI-2641,1,1,1,Transit,Published Confirmed,0,4.88097400000,0.00002300000,-0.00003700000,0,0.0607000000,0.0042000000,-0.0043000000,0,18.10250383,5.17854908,-7.17374765,0,122.68176510,6.99222495,-11.44182265,0,Mass,0.092000,0.078000,-0.109000,0,0.180000,,,1,602.0000,103.0000,-110.0000,0,1387.00,22.00,-23.00,0,83.75000,0.71000,-0.55000,0,6100.00,100.00,-100.00,0,1.336000,0.055000,-0.055000,0,1.160000,0.070000,-0.070000,0,-0.1500,0.0800,-0.0800,0,[Fe/H],0.34044,0.01939,-0.02030,0,4.200000,0.100000,-0.100000,0,0.482000,0.059000,-0.060000,0,171.1303716,-42.7321394,12.0230000,0.2350000,-0.2350000,11.6930000,0.0170000,-0.0170000,11.5712000,0.0002890,-0.0002890,11.1897000,0.0060000,-0.0060000
TOI-2796 b,TOI-2796,1,1,1,Transit,Published Confirmed,0,4.80849830000,0.00000570000,-0.00000560000,0,0.0569000000,0.0010000000,-0.0011000000,0,17.26183028,,,-1,139.84449908,31.78284070,-34.96112477,0,Mass,0.150000,,,1,0.000000,,,0,352.0000,21.0000,-20.0000,0,1205.00,18.00,-17.00,0,85.22000,,,1,5764.00,81.00,-78.00,0,1.069000,0.024000,-0.024000,0,1.063000,0.057000,-0.062000,0,0.2390,0.0760,-0.0790,0,[Fe/H],0.05538,0.02561,-0.02478,0,4.400000,0.030000,-0.030000,0,1.220000,0.110000,-0.090000,0,84.1527191,0.8962788,13.1860000,0.0290000,-0.0290000,12.4750000,0.0800000,-0.0800000,12.3642000,0.0002730,-0.0002730,11.9160000,0.0215000,-0.0215000
TOI-2818 b,TOI-2818,1,1,1,Transit,Published Confirmed,0,4.03970900000,0.00000240000,-0.00000230000,0,0.0493000000,0.0010000000,-0.0008000000,0,15.27784069,0.51561311,-0.50440413,0,225.65816897,82.63538582,-82.63538582,0,Mass,0.340000,0.140000,-0.130000,0,0.000000,,,0,598.0000,47.0000,-41.0000,0,1376.00,26.00,-24.00,0,87.73000,0.75000,-0.55000,0,5721.00,88.00,-83.00,0,1.229000,0.032000,-0.031000,0,0.977000,0.063000,-0.049000,0,-0.0200,0.1100,-0.0900,0,[Fe/H],0.16435,0.03155,-0.03081,0,4.250000,0.034000,-0.030000,0,0.745000,0.074000,-0.063000,0,119.0598183,-35.1167104,12.6390000,0.0300000,-0.0300000,11.9370000,0.0350000,-0.0350000,11.8367000,0.0002170,-0.0002170,11.3944000,0.0061000,-0.0061000
TOI-283 b,TOI-283,1,1,1,Transit,Published Confirmed,0,17.61745000000,0.00002000000,-0.00001000000,0,0.1230000000,0.0040000000,-0.0040000000,0,2.34000000,0.09000000,-0.09000000,0,6.54000000,2.04000000,-2.04000000,0,Mass,2.810000,0.930000,-0.930000,0,0.000000,,,0,30.4000,2.5000,-2.5000,0,661.00,9.00,-9.00,0,89.12000,0.03000,-0.03000,0,5213.00,70.00,-70.00,0,0.850000,0.030000,-0.030000,0,0.800000,0.010000,-0.010000,0,-0.0900,0.0500,-0.0500,0,[Fe/H],-0.33724,0.01848,-0.01931,0,4.500000,0.030000,-0.030000,0,1.830000,0.040000,-0.040000,0,118.5693065,-65.4414820,11.2420000,0.0900000,-0.0900000,10.4100000,0.0070000,-0.0070000,10.1971000,0.0005390,-0.0005390,9.6768000,0.0060000,-0.0060000
TOI-2842 b,TOI-2842,1,1,1,Transit,Published Confirmed,0,3.55140580000,0.00000770000,-0.00000780000,0,0.0475000000,0.0010000000,-0.0011000000,0,12.84549188,0.57165802,-0.53803107,0,117.59651059,16.52707716,-14.93793513,0,Mass,0.304000,0.065000,-0.056000,0,0.000000,,,0,781.8000,63.9000,-56.6000,0,1471.00,29.00,-27.00,0,84.42000,0.34000,-0.35000,0,5910.00,100.00,-100.00,0,1.265000,0.040000,-0.037000,0,1.135000,0.077000,-0.079000,0,0.2330,0.0870,-0.0900,0,[Fe/H],0.24551,0.03552,-0.03333,0,4.288000,0.038000,-0.040000,0,0.789000,0.093000,-0.084000,0,108.0442066,-10.6393400,13.2530000,0.0650000,-0.0650000,12.5900000,0.0570000,-0.0570000,12.4636000,0.0003280,-0.0003280,12.0327000,0.0061000,-0.0061000
TOI-2876 b,TOI-2876,1,1,1,Transit,Published Confirmed,0,6.29964310000,0.00000700000,-0.00000700000,0,0.0654000000,0.0009000000,-0.0011000000,0,9.63972340,0.33626942,-0.31385146,0,54.03082919,16.52707716,-16.52707716,0,Mass,0.330000,0.110000,-0.100000,0,0.130000,,,1,124.2000,9.6000,-7.3000,0,929.00,17.00,-15.00,0,87.13000,0.12000,-0.13000,0,5271.00,110.00,-96.00,0,0.873000,0.021000,-0.020000,0,0.939000,0.041000,-0.045000,0,0.3530,0.0730,-0.0760,0,[Fe/H],-0.27654,0.03470,-0.02885,0,4.529000,0.025000,-0.029000,0,1.990000,0.160000,-0.160000,0,110.2473528,-21.1146384,13.3840000,0.0190000,-0.0190000,12.4010000,0.0690000,-0.0690000,12.2566000,0.0001120,-0.0001120,11.7038000,0.0060000,-0.0060000
TOI-2886 b,TOI-2886,1,1,1,Transit,Published Confirmed,0,1.60200105000,0.00000044000,-0.00000043000,0,0.0287100000,0.0004400000,-0.0005100000,0,18.64053490,0.45956821,-0.39231432,0,444.95976980,73.10053361,-73.10053361,0,Mass,0.377000,0.065000,-0.063000,0,0.110000,,,1,2560.0000,240.0000,-230.0000,0,1978.00,45.00,-46.00,0,87.80000,1.30000,-1.10000,0,6240.00,150.00,-150.00,0,1.241000,0.024000,-0.022000,0,1.229000,0.057000,-0.065000,0,0.2840,0.0730,-0.0770,0,[Fe/H],0.32222,0.04514,-0.04806,0,4.340000,0.015000,-0.022000,0,0.908000,0.039000,-0.053000,0,110.0076569,-10.5698414,13.3120000,0.1120000,-0.1120000,12.2650000,0.0570000,-0.0570000,12.1953000,0.0001490,-0.0001490,11.7858000,0.0060000,-0.0060000
TOI-2969 b,TOI-2969,1,1,1,Transit,Published Confirmed,0,1.82371460000,0.00000020000,-0.00000020000,0,0.0261000000,0.0002000000,-0.0002000000,0,12.32987877,0.89671846,-0.89671846,0,368.68095212,12.71313628,-12.71313628,0,Mass,1.100000,0.300000,-0.200000,0,0.000000,,,0,382.0000,12.0000,-11.0000,0,1186.00,52.00,-52.00,0,84.90000,0.40000,-0.40000,0,4738.00,100.00,-100.00,0,0.700000,0.050000,-0.050000,0,0.710000,0.020000,-0.020000,0,0.0800,0.0500,-0.0500,0,[Fe/H],-0.58503,0.00991,-0.01014,0,4.560000,0.040000,-0.040000,0,2.720965,0.098688,-0.098688,0,150.0626247,-47.4452436,14.0120000,0.0210000,-0.0210000,12.7960000,0.0920000,-0.0920000,12.6195000,0.0004220,-0.0004220,11.9361000,0.0060000,-0.0060000
TOI-2986 b,TOI-2986,1,1,1,Transit,Published Confirmed,0,3.27836620000,0.00000440000,-0.00000430000,0,0.0448900000,0.0009600000,-0.0008800000,0,9.29224500,0.25780656,-0.23538859,0,96.61983573,21.29450327,-27.33324300,0,Mass,0.660000,0.160000,-0.190000,0,0.140000,,,1,1156.0000,53.0000,-50.0000,0,1622.00,18.00,-18.00,0,88.80000,0.90000,-1.20000,0,5906.00,66.00,-69.00,0,1.458000,0.033000,-0.031000,0,1.122000,0.074000,-0.064000,0,0.0950,0.0670,-0.0610,0,[Fe/H],0.36773,0.01411,-0.01420,0,4.165000,0.018000,-0.028000,0,0.517000,0.023000,-0.038000,0,163.7715605,-6.4784524,13.1840000,0.0170000,-0.0170000,12.6330000,0.0800000,-0.0800000,12.4758000,0.0005350,-0.0005350,12.0682000,0.0067000,-0.0067000
TOI-2989 b,TOI-2989,1,1,1,Transit,Published Confirmed,0,3.12283200000,0.00000100000,-0.00000100000,0,0.0384000000,0.0003000000,-0.0003000000,0,12.55405838,0.56044903,-0.56044903,0,953.48522100,63.56568140,-63.56568140,0,Mass,2.700000,0.400000,-0.400000,0,0.000000,,,0,124.0000,4.0000,-4.0000,0,1001.00,43.00,-42.00,0,88.10000,0.40000,-0.30000,0,4672.00,170.00,-170.00,0,0.760000,0.030000,-0.030000,0,0.770000,0.020000,-0.020000,0,-0.0400,0.0700,-0.0700,0,[Fe/H],-0.73755,0.00939,-0.00960,0,4.580000,0.040000,-0.040000,0,2.537687,0.140983,-0.140983,0,171.2316754,-27.0623619,15.2330000,0.0400000,-0.0400000,13.8590000,0.0570000,-0.0570000,13.4755000,0.0009400,-0.0009400,12.7103000,0.0063000,-0.0063000
TOI-2992 b,TOI-2992,1,1,1,Transit,Published Confirmed,0,3.00781200000,0.00000190000,-0.00000190000,0,0.0434000000,0.0009000000,-0.0013000000,0,13.75341932,0.50440413,-0.50440413,0,1058.36859531,123.95307873,-123.95307873,0,Mass,2.230000,0.400000,-0.350000,0,0.089000,,,1,1484.0000,88.0000,-81.0000,0,1726.00,25.00,-24.00,0,86.10000,1.10000,-0.90000,0,6000.00,100.00,-110.00,0,1.545000,0.046000,-0.047000,0,1.210000,0.070000,-0.100000,0,0.0840,0.0680,-0.0600,0,[Fe/H],0.44560,0.01829,-0.02400,0,4.139000,0.042000,-0.047000,0,0.457000,0.059000,-0.054000,0,164.3165643,-32.3224375,12.8450000,0.3560000,-0.3560000,12.6030000,0.0800000,-0.0800000,12.3899000,0.0002640,-0.0002640,11.9728000,0.0060000,-0.0060000
TOI-3023 b,TOI-3023,1,1,1,Transit,Published Confirmed,0,3.90149710000,0.00000310000,-0.00000310000,0,0.0505000000,0.0015000000,-0.0009000000,0,16.43236571,0.48198617,-0.35868738,0,197.05361234,31.78284070,-28.60455663,0,Mass,0.245000,0.039000,-0.038000,0,0.000000,,,0,1084.0000,68.0000,-65.0000,0,1596.00,24.00,-25.00,0,88.90000,0.80000,-1.00000,0,5760.00,85.00,-88.00,0,1.668000,0.046000,-0.033000,0,1.120000,0.110000,-0.060000,0,0.0850,0.0840,-0.0830,0,[Fe/H],0.44404,0.03308,-0.03411,0,4.048000,0.017000,-0.021000,0,0.346000,0.009000,-0.020000,0,165.3158231,-72.3567044,13.0680000,0.0400000,-0.0400000,12.2520000,0.0800000,-0.0800000,12.0336000,0.0001470,-0.0001470,11.4848000,0.0060000,-0.0060000
TOI-3135 b,TOI-3135,1,1,1,Transit,Published Confirmed,0,3.70655850000,0.00000130000,-0.00000130000,0,0.0475600000,0.0006300000,-0.0007300000,0,13.65253849,0.33626942,-0.33626942,0,327.36325921,95.34852210,-85.81366989,0,Mass,0.700000,0.210000,-0.190000,0,0.240000,,,1,464.0000,47.0000,-42.0000,0,1292.00,31.00,-30.00,0,85.69000,0.12000,-0.12000,0,5890.00,150.00,-140.00,0,0.985000,0.019000,-0.019000,0,1.044000,0.042000,-0.047000,0,0.0710,0.0780,-0.0700,0,[Fe/H],0.02119,0.04700,-0.04347,0,4.469000,0.016000,-0.018000,0,1.537000,0.079000,-0.075000,0,207.8592276,-69.7725635,12.5470000,0.2970000,-0.2970000,11.7900000,0.0210000,-0.0210000,11.5801000,0.0005660,-0.0005660,11.0994000,0.0060000,-0.0060000
TOI-3261 b,TOI-3261,1,1,1,Transit,Published Confirmed,0,0.88313310000,0.00000100000,-0.00000100000,0,0.0171400000,0.0001300000,-0.0002000000,0,3.82000000,0.42000000,-0.35000000,0,30.30000000,2.20000000,-2.40000000,0,Mass,3.000000,1.100000,-0.800000,0,0.000000,,,0,1466.0000,92.0000,-60.0000,0,1722.00,26.00,-18.00,0,87.80000,1.80000,-1.50000,0,5068.00,61.00,-42.00,0,0.849000,0.024000,-0.017000,0,0.861000,0.020000,-0.030000,0,0.1380,0.0480,-0.0370,0,[Fe/H],-0.36653,0.02454,-0.01963,0,4.190000,0.123000,-0.123000,0,1.400000,0.077000,-0.098000,0,47.7285242,-73.5319720,14.1560000,0.0280000,-0.0280000,13.2610000,0.1140000,-0.1140000,13.0582000,0.0003290,-0.0003290,12.4923000,0.0060000,-0.0060000
TOI-3364 b,TOI-3364,1,1,1,Transit,Published Confirmed,0,5.87689180000,0.00000690000,-0.00000690000,0,0.0675000000,0.0011000000,-0.0016000000,0,12.22899794,0.42594127,-0.35868738,0,530.77343969,38.13940884,-41.31769291,0,Mass,1.600000,0.190000,-0.200000,0,0.000000,,,0,425.0000,31.0000,-27.0000,0,1264.00,22.00,-21.00,0,88.79000,0.75000,-0.68000,0,5706.00,95.00,-91.00,0,1.419000,0.036000,-0.030000,0,1.186000,0.059000,-0.083000,0,0.3870,0.0720,-0.0810,0,[Fe/H],0.28556,0.03459,-0.03270,0,4.209000,0.020000,-0.033000,0,0.587000,0.035000,-0.053000,0,144.5377709,-49.3352226,12.3320000,0.3460000,-0.3460000,11.8750000,0.0240000,-0.0240000,11.2945000,0.0006010,-0.0006010,10.8137000,0.0060000,-0.0060000
TOI-3464 b,TOI-3464,1,1,1,Transit,Published Confirmed,0,3.65155680000,0.00000600000,-0.00000610000,0,0.0515000000,0.0012000000,-0.0013000000,0,13.76462830,0.63891190,-0.59407598,0,397.28550875,85.81366989,-82.63538582,0,Mass,0.830000,0.240000,-0.200000,0,0.250000,,,1,1370.0000,180.0000,-140.0000,0,1693.00,54.00,-45.00,0,82.89000,0.37000,-0.40000,0,6370.00,290.00,-250.00,0,1.560000,0.046000,-0.045000,0,1.363000,0.095000,-0.099000,0,0.0450,0.0670,-0.0510,0,[Fe/H],0.55871,0.06968,-0.06040,0,4.185000,0.042000,-0.045000,0,0.504000,0.065000,-0.059000,0,234.4830357,-44.7899772,13.2910000,0.0060000,-0.0060000,12.7310000,0.0800000,-0.0800000,12.5094000,0.0001650,-0.0001650,12.0719000,0.0062000,-0.0062000
TOI-3474 b,TOI-3474,1,1,1,Transit,Published Confirmed,0,3.87951050000,0.00000450000,-0.00000450000,0,0.0502000000,0.0010000000,-0.0010000000,0,14.67255574,0.36989636,-0.35868738,0,193.87532827,44.49597698,-47.67426105,0,Mass,0.337000,0.081000,-0.084000,0,0.130000,,,1,740.0000,81.0000,-71.0000,0,1451.00,38.00,-36.00,0,89.33000,0.47000,-0.69000,0,6020.00,170.00,-160.00,0,1.256000,0.025000,-0.025000,0,1.121000,0.069000,-0.067000,0,0.1460,0.0840,-0.0810,0,[Fe/H],0.26951,0.05271,-0.05203,0,4.292000,0.014000,-0.018000,0,0.804000,0.023000,-0.035000,0,233.5033482,-47.9636597,13.2840000,0.0390000,-0.0390000,12.5310000,0.0800000,-0.0800000,12.4418000,0.0002600,-0.0002600,11.9672000,0.0061000,-0.0061000
TOI-3486 b,TOI-3486,1,1,1,Transit,Published Confirmed,0,2.21778105000,0.00000088000,-0.00000088000,0,0.0313800000,0.0004600000,-0.0004300000,0,10.57006880,0.33626942,-0.32506044,0,99.16246298,18.11621920,-17.79839079,0,Mass,0.460000,0.100000,-0.090000,0,0.078000,,,1,334.0000,32.0000,-26.0000,0,1190.00,28.00,-24.00,0,85.20000,0.22000,-0.22000,0,4930.00,120.00,-110.00,0,0.788000,0.017000,-0.017000,0,0.837000,0.037000,-0.034000,0,0.2830,0.0810,-0.0850,0,[Fe/H],-0.48280,0.04391,-0.03863,0,4.569000,0.023000,-0.022000,0,2.420000,0.170000,-0.160000,0,249.4432035,-59.3051077,13.4700000,0.0080000,-0.0080000,12.3290000,0.0570000,-0.0570000,12.1144000,0.0004070,-0.0004070,11.4867000,0.0060000,-0.0060000
TOI-3593 b,TOI-3593,1,1,1,Transit,Published Confirmed,0,3.82128670000,0.00000160000,-0.00000160000,0,0.0481000000,0.0005800000,-0.0007000000,0,11.02963701,0.31385146,-0.29143350,0,565.73456446,28.60455663,-41.31769291,0,Mass,2.310000,0.240000,-0.260000,0,0.105000,0.052000,-0.028000,0,308.0000,21.0000,-23.0000,0,1170.00,19.00,-22.00,0,88.09000,0.63000,-0.37000,0,5550.00,100.00,-120.00,0,0.918000,0.024000,-0.022000,0,1.015000,0.037000,-0.043000,0,0.3840,0.0800,-0.0840,0,[Fe/H],-0.14146,0.02964,-0.03637,0,4.519000,0.022000,-0.028000,0,1.850000,0.140000,-0.150000,0,331.5063640,34.2116583,13.4760000,0.4040000,-0.4040000,12.2010000,0.0460000,-0.0460000,12.0344000,0.0002050,-0.0002050,11.4880000,0.0060000,-0.0060000
TOI-3682 b,TOI-3682,1,1,1,Transit,Published Confirmed,0,3.34624060000,0.00000230000,-0.00000230000,0,0.0480000000,0.0006000000,-0.0015000000,0,12.80065596,0.40352331,-0.39231432,0,69.28659273,23.83713052,-25.42627256,0,Mass,0.181000,0.067000,-0.067000,0,0.220000,,,1,1258.0000,81.0000,-71.0000,0,1657.00,25.00,-24.00,0,85.51000,0.66000,-0.70000,0,5703.00,100.00,-98.00,0,1.735000,0.045000,-0.045000,0,1.320000,0.050000,-0.120000,0,0.4160,0.0590,-0.0670,0,[Fe/H],0.45788,0.02499,-0.02491,0,4.077000,0.027000,-0.040000,0,0.352000,0.032000,-0.034000,0,50.2752271,25.2972658,12.7210000,0.3750000,-0.3750000,11.6780000,0.0330000,-0.0330000,11.8754000,0.0002800,-0.0002800,11.3186000,0.0073000,-0.0073000
TOI-3693 b,TOI-3693,1,1,1,Transit,Published Confirmed,0,9.08851600000,0.00002600000,-0.00002700000,0,0.0813000000,0.0011000000,-0.0012000000,0,12.59889431,0.32506044,-0.25780656,0,324.18497514,76.27881768,-69.92224954,0,Mass,0.890000,0.220000,-0.200000,0,0.000000,0.048000,-0.052000,0,68.6000,4.7000,-4.1000,0,801.00,13.00,-12.00,0,89.57000,0.29000,-0.28000,0,5321.00,86.00,-82.00,0,0.791000,0.017000,-0.014000,0,0.867000,0.036000,-0.037000,0,0.0710,0.0790,-0.0760,0,[Fe/H],-0.34390,0.03143,-0.02976,0,4.581000,0.014000,-0.021000,0,2.480000,0.100000,-0.160000,0,15.6543938,51.3038918,12.6290000,0.2560000,-0.2560000,11.9480000,0.0180000,-0.0180000,11.9579000,0.0005710,-0.0005710,11.4190000,0.0062000,-0.0062000
TOI-3757 b,TOI-3757,1,1,1,Transit,Published Confirmed,0,3.43875300000,0.00000400000,-0.00000400000,0,0.0384500000,0.0004300000,-0.0004300000,0,12.00000000,0.40000000,-0.50000000,0,85.30000000,8.80000000,-8.70000000,0,Mass,0.270000,0.050000,-0.040000,0,0.140000,0.060000,-0.060000,0,55.4000,3.8000,-3.8000,0,759.00,13.00,-13.00,0,86.76000,0.23000,-0.20000,0,3913.00,56.00,-56.00,0,0.620000,0.010000,-0.010000,0,0.640000,0.020000,-0.020000,0,0.0000,0.2000,-0.2000,0,[Fe/H],-1.06048,0.01472,-0.01524,0,4.680000,0.040000,-0.040000,0,3.700000,0.200000,-0.200000,0,91.0036423,55.0199793,16.2280000,0.1240000,-0.1240000,14.8120000,0.0640000,-0.0640000,14.1321000,0.0004420,-0.0004420,13.1858000,0.0073321,-0.0073321
